userId,itemId,timestamp,y
405,322,1078607,0
3121,304,2946972,1
2966,643,9124858,0
2572,306,4133944,1
3579,623,5694029,0
1888,599,4528568,1
1132,113,2354052,0
2888,827,4068724,1
3470,816,4257728,0
1615,674,3251320,1
3401,304,2876721,0
142,320,1119987,1
2728,561,1971981,0
1422,808,2851649,1
1283,158,1003156,0
1639,354,1085379,1
3229,307,6855482,0
2235,810,2867102,1
2162,821,8137292,0
1191,460,3204086,1
4,19,5138960,0
3036,496,8427177,1
551,169,465783,0
2530,73,1638703,1
218,800,2475278,0
1209,112,3851965,1
1188,724,4386398,0
3362,624,2879200,1
2934,612,4280738,0
1253,159,904282,1
2427,13,3099276,0
1794,390,7571463,1
2465,308,1837911,0
2358,492,1669839,1
2329,310,1530306,0
702,167,7050841,1
836,132,6049904,0
1930,873,4179652,1
838,514,4589587,0
522,124,989482,1
2202,729,4077191,0
941,758,4044571,1
2077,310,3152770,0
1038,380,6859059,1
1597,807,4607217,0
980,377,3307345,1
2024,487,3212110,0
2938,818,2758237,1
1058,683,2363279,0
1413,311,918954,1
2817,811,4283286,0
2759,841,3332313,1
3291,606,3416237,0
2030,723,2670362,1
1131,662,2279476,0
1751,584,3350714,1
219,122,1704867,0
822,806,3382822,1
1473,600,2817346,0
742,249,8267956,1
292,505,1560531,0
3074,560,8940254,1
634,638,2451584,0
2012,486,8343270,1
2836,812,4194334,0
3285,612,3991362,1
3000,621,2703038,0
543,161,9390889,1
220,110,4030781,0
88,642,3383435,1
232,652,2564207,0
3424,578,4103450,1
1988,817,4147959,0
2571,466,1586003,1
3196,811,3014785,0
1259,760,2877574,1
2644,734,3685085,0
2375,307,1298351,1
1097,782,2890625,0
604,458,1284064,1
1243,389,2351263,0
981,593,3688987,1
711,115,1279918,0
1993,491,3448727,1
943,148,1009412,0
715,206,413659,1
3178,840,7130278,0
2115,618,6864192,1
626,657,2616475,0
1887,814,3382083,1
1482,307,2879267,0
1193,107,5239690,1
600,753,4231489,0
856,196,3327611,1
2794,113,2200459,0
2496,310,1911143,1
1083,678,4163585,0
3278,561,5289812,1
4,63,4957831,0
81,81,305093,1
808,763,2471372,0
1259,760,2174240,1
2669,623,4377653,0
1255,782,10488834,1
2751,304,1648728,0
77,129,1200587,1
994,113,532133,0
3162,729,3466097,1
683,126,1433610,0
521,448,7713947,1
2420,807,3596447,0
3547,818,7653654,1
2162,821,8135282,0
1415,649,4023912,1
3210,307,4147783,0
2062,813,2947682,1
3280,486,8230258,0
335,87,1012110,1
1027,149,4270095,0
2834,805,6793979,1
871,163,1182000,0
2539,622,3533323,1
571,503,4621650,0
700,115,3448660,1
2681,618,6554944,0
2023,823,3220055,1
1425,846,4103725,0
182,633,3146729,1
1788,606,3308196,0
567,390,9108826,1
2017,744,2827176,0
2809,306,4159590,1
893,597,4025306,0
3203,331,3183556,1
2222,308,3259751,0
1111,779,2909890,1
254,293,2752700,0
62,378,1403396,1
2919,304,3197666,0
3125,145,5736159,1
1850,306,2175954,0
3429,308,4180026,1
650,165,1600808,0
461,349,3249746,1
2127,308,4536948,0
2139,307,1561384,1
3372,489,4000764,0
889,162,4957039,1
1045,343,2042637,0
2081,805,3220787,1
17,82,3448135,0
2692,320,2615887,1
876,320,1207325,0
2051,490,3242107,1
3076,821,4145778,0
3425,578,3505618,1
1646,605,1855979,0
593,759,4887323,1
2688,584,3087291,0
146,759,2355780,1
1496,492,2859530,0
1553,489,1752603,1
2014,551,2468015,0
992,362,1999821,1
152,81,5509484,0
1953,803,4516094,1
318,795,2449026,0
222,766,3157142,1
899,320,1947150,0
126,163,1839771,1
134,163,2662504,0
1028,85,2717792,1
599,654,2974599,0
2771,486,1976015,1
1137,124,2625652,0
228,322,7759614,1
202,693,3539549,0
3019,627,4036433,1
603,799,2813274,0
2078,605,3459883,1
262,10,3138325,0
1300,118,6241064,1
796,86,750892,0
2790,567,5258173,1
2971,875,4190225,0
988,139,1864114,1
1599,202,3162737,0
1181,162,3174317,1
2306,821,3800288,0
2335,805,3262463,1
1317,610,9460715,0
2196,859,4818258,1
1110,189,10139730,0
2463,304,1336406,1
2244,305,2837681,0
460,849,3435504,1
1909,489,3745867,0
1513,369,3949196,1
1412,818,7512306,0
257,501,3521257,1
491,335,1080693,0
1102,212,5670805,1
629,244,4711670,0
2560,51,1407758,1
761,687,2808435,0
1459,618,2846074,1
3068,306,3553836,0
1687,876,4505513,1
182,125,509149,0
2799,304,4705582,1
1245,257,3106676,0
2024,305,4965960,1
1313,702,2217975,0
962,502,3675365,1
2766,402,6361200,0
302,112,3567120,1
3362,618,2896372,0
353,336,1728405,1
2210,733,4520028,0
2863,108,1925627,1
630,287,10179001,0
2764,308,3709523,1
609,654,2622829,0
357,208,3642449,1
87,320,1113861,0
306,693,2599265,1
1749,820,3295139,0
2833,812,3197440,1
2676,307,2622861,0
1757,767,2247703,1
512,645,4615253,0
1281,595,1806392,1
2562,488,9867307,0
257,611,3681175,1
1386,724,3875114,0
2535,826,4058821,1
2301,306,2318631,0
710,413,1529769,1
2347,813,5146122,0
1981,309,2237454,1
411,656,2367632,0
3359,821,4403515,1
3384,606,3661162,0
2405,599,4184608,1
1111,872,5306332,0
1619,339,1172176,1
1491,821,4341980,0
3441,306,7666022,1
1588,705,3596489,0
1090,129,2481472,1
1035,661,2711089,0
1608,348,5673052,1
3099,377,3992993,0
3206,822,3491282,1
307,645,2203380,0
3082,304,3579727,1
3334,606,6279492,0
337,663,3453429,1
1240,800,2812871,0
3465,488,3307799,1
790,770,5846788,0
1665,306,5931413,1
1215,225,1994584,0
2426,312,1329660,1
14,255,5209283,0
3439,563,5695194,1
884,390,8009853,0
351,140,1663923,1
80,60,904838,0
1497,816,4165826,1
1005,81,1442874,0
2281,825,4158090,1
919,258,3300068,0
273,547,10171169,1
192,768,2199861,0
1731,728,5393157,1
6,57,4941073,0
197,651,2724933,1
2261,606,3663128,0
348,124,997874,1
882,678,3855310,0
1172,773,3226224,1
730,404,6204994,0
2932,844,4015820,1
1451,819,3196443,0
324,64,1781507,1
1807,813,3675246,0
832,86,2643810,1
776,359,981307,0
1231,330,1116618,1
1984,818,3183946,0
2986,612,8196881,1
8,57,3139601,0
36,449,2510597,1
2564,307,1756834,0
1764,877,5649273,1
466,197,1141102,0
3488,584,9815547,1
372,279,8095412,0
1896,815,3339153,1
3162,807,4064804,0
1025,166,6440665,1
2156,429,5320341,0
1151,328,1308159,1
103,820,3355056,0
1968,304,1132012,1
1754,868,4838626,0
1265,630,2252764,1
2844,810,3724679,0
91,328,4543107,1
1588,821,3569791,0
2910,451,3734893,1
106,679,2736821,0
2133,307,1173624,1
2535,744,4300798,0
1976,821,3400317,1
1806,487,1721791,0
2674,494,3696103,1
2183,370,10558986,0
554,166,5398861,1
3250,812,6138140,0
274,678,2384973,1
1298,168,1830103,0
591,503,2050220,1
267,321,978290,0
720,757,7923584,1
1110,375,5344562,0
74,81,1500340,1
2630,459,4993728,0
303,202,860527,1
1199,325,4622571,0
2744,574,3992120,1
3314,624,3859671,0
2859,491,2732694,1
697,689,7621037,0
1954,438,3171613,1
2996,560,9018020,0
620,775,2565333,1
882,359,1695778,0
742,498,10405074,1
571,681,2195250,0
1108,162,5051490,1
2685,323,3258350,0
1673,373,1027351,1
1137,457,1223441,0
755,763,2206622,1
737,381,2139198,0
2051,489,3358771,1
1317,686,9043413,0
1222,765,2288421,1
1269,473,3524894,0
604,182,486106,1
1284,670,6842392,0
749,333,10488366,1
1982,609,1986255,0
1892,368,1610351,1
1933,162,1547432,0
1412,311,1307544,1
483,652,10314126,0
1574,728,2723248,1
1200,665,7639286,0
2089,728,4099665,1
3428,569,3097510,0
2894,733,5164864,1
2386,489,3373257,0
823,704,3415763,1
383,431,4801304,0
3583,428,6683720,1
3527,490,3990771,0
382,117,4850770,1
505,132,1780174,0
845,635,2212728,1
126,601,2455440,0
56,167,1459786,1
1611,813,4234360,0
99,81,441378,1
3376,810,4036163,0
1446,734,2446160,1
2261,306,1540096,0
2022,496,4994230,1
2617,765,4115439,0
431,685,4876095,1
1340,113,6560932,0
1323,211,788495,1
3265,736,4216514,0
180,633,8686058,1
3595,580,6926978,0
3615,580,7406847,1
721,751,2321400,0
2574,804,4142805,1
807,661,8883289,0
1400,494,3184788,1
725,328,1448922,0
2522,306,2234361,1
802,502,3727757,0
555,788,5133543,1
151,328,6031310,0
2468,720,3480047,1
260,714,2216212,0
2170,603,2031459,1
1351,129,1501510,0
2004,307,4285237,1
1267,678,2480989,0
850,800,4463307,1
3029,739,4000232,0
731,287,4108797,1
2953,852,3383255,0
3100,199,2835825,1
1611,813,3200896,0
955,797,3323463,1
2389,306,1306503,0
967,515,8365066,1
227,329,2413663,0
525,376,1622780,1
2537,812,4315420,0
3615,559,7668245,1
3035,612,2973429,0
1240,355,8529111,1
222,767,2328395,0
473,710,3905618,1
1144,539,4612388,0
3019,307,3548355,1
839,156,3131034,0
747,293,8527348,1
1808,418,4570667,0
2234,810,3304491,1
2288,868,4420105,0
1992,309,4049268,1
2170,599,6801110,0
2925,876,6990176,1
2518,318,1656814,0
1140,663,3529119,1
1372,606,2408403,0
464,109,502789,1
1397,593,2753194,0
211,610,1937549,1
2992,487,2088078,0
2440,373,2962035,1
2540,805,3310947,0
3610,560,6807178,1
545,129,6073638,0
795,643,2884412,1
2235,602,2838702,0
3225,491,3920726,1
2820,340,1758775,0
3456,810,5553282,1
2772,728,2905659,0
360,107,1264506,1
968,502,3640431,0
1213,711,4362309,1
2725,561,2886035,0
248,651,3144083,1
2436,720,2282086,0
615,503,2925739,1
2870,618,3262136,0
113,129,1942642,1
42,665,3383543,0
3349,649,5573985,1
894,677,2445448,0
157,635,2742958,1
10,76,3200601,0
2970,377,3314453,1
318,665,4249479,0
678,137,3903395,1
835,193,666754,0
846,166,2762113,1
63,81,2298048,0
240,103,5653328,1
73,328,2096747,0
918,801,2907035,1
2460,624,3878818,0
901,654,2361676,1
1725,672,8250875,0
1954,407,3840897,1
102,828,2887032,0
569,678,3073386,1
835,749,2253688,0
2970,500,6753034,1
912,751,2215292,0
724,482,1760047,1
918,679,2377894,0
2456,627,4334758,1
1027,140,6150553,0
576,647,2219238,1
2046,733,4008247,0
739,108,783912,1
723,513,3863740,0
1243,535,2757745,1
1339,465,4716280,0
2578,311,3539887,1
1669,306,1701676,0
764,320,1781899,1
129,340,2478316,0
1460,609,4294570,1
2803,739,2938137,0
39,165,1717656,1
3585,564,7158338,0
389,769,2292545,1
3354,733,3340822,0
728,113,4284951,1
2299,253,3133879,0
3416,578,6359656,1
2468,608,3272085,0
1308,165,1652402,1
48,202,1835521,0
496,764,3931225,1
3348,487,2844080,0
1271,752,2673247,1
1286,762,3138144,0
3434,807,4183840,1
62,328,2602725,0
583,232,3946590,1
1513,366,985040,0
3322,649,5326398,1
1646,812,5502523,0
2931,826,3585503,1
2814,771,4912986,0
472,667,5294679,1
1896,306,1063928,0
1260,504,2604321,1
3370,487,3896841,0
1453,808,3871066,1
370,154,1349272,0
1632,332,2751384,1
910,616,2449856,0
309,643,3407267,1
1140,692,10084125,0
2876,624,4186559,1
2403,309,2318054,0
2410,318,2314124,1
1203,166,3400472,0
1738,818,3270317,1
2936,733,2326407,0
2442,618,4447323,1
2027,621,7924022,0
3202,306,4940060,1
1031,236,3917549,0
2716,181,1925719,1
983,336,2403172,0
1088,81,1672951,1
489,451,2220205,0
2545,306,4671987,1
1124,166,2470414,0
477,514,2098261,1
1835,489,10469057,0
2550,633,2231944,1
1640,806,3286454,0
1744,489,3283704,1
58,502,10603555,0
1634,739,5199240,1
2052,311,5263178,0
120,639,4912993,1
992,657,8611499,0
95,166,2801394,1
2536,616,3899450,0
771,97,1836078,1
3017,606,6245403,0
584,366,2013884,1
2220,820,3600357,0
2085,113,1575403,1
3538,618,3971535,0
1448,486,3247940,1
2735,623,2603788,0
3089,720,3575145,1
2678,806,3125845,0
2718,566,3644120,1
26,304,2660697,0
1236,86,5631567,1
403,103,3830602,0
2540,649,3595845,1
378,801,2799820,0
2379,249,7663472,1
752,759,2911573,0
243,352,3501026,1
2309,43,3399790,0
1276,723,3378162,1
3063,804,4024697,0
211,681,2458672,1
2816,600,1861728,0
1910,363,1193985,1
2974,338,3958382,0
1554,803,4377522,1
2152,112,2137379,0
780,320,3244539,1
2401,815,3798966,0
1253,162,1868171,1
1364,113,9494594,0
2322,486,1513272,1
542,759,2778979,0
605,668,2280241,1
3271,809,5504436,0
2407,307,3186701,1
1448,307,2312264,0
2018,682,3162358,1
1078,350,1426198,0
1917,306,4151235,1
3320,811,4715601,0
3242,847,4883221,1
2880,627,4228309,0
3238,557,4275635,1
844,404,4052531,0
714,81,4028099,1
703,647,2652155,0
1034,186,2461154,1
2130,818,3123842,0
2604,626,6852499,1
651,689,4276737,0
2477,612,5570149,1
1237,168,2364878,0
3396,304,3410382,1
851,177,3576804,0
1834,436,3597163,1
3313,565,8698148,0
795,153,2527652,1
1072,165,1020921,0
1292,656,7868186,1
440,122,8604458,0
1551,490,1737837,1
2116,805,3841403,0
3430,587,5497018,1
117,162,465880,0
1037,225,983698,1
2463,837,5258646,0
1265,637,2391963,1
441,652,7474870,0
574,635,3132934,1
1138,632,4774703,0
74,644,4444804,1
1473,819,2825946,0
2678,810,3588607,1
2284,50,3104254,0
2614,689,9031120,1
607,133,692060,0
843,798,3245668,1
2305,309,3159678,0
354,152,560993,1
2854,308,2569671,0
1558,724,2928071,1
3436,585,4596496,0
3606,561,5980179,1
545,709,3739624,0
148,593,2144818,1
2865,307,1787240,0
3275,570,10400484,1
2170,44,8828018,0
496,764,5741117,1
658,381,8960008,0
3507,556,5860513,1
1218,593,2085638,0
1508,618,5360246,1
894,663,2290652,0
3251,725,5210542,1
3189,806,3855670,0
2397,310,4957013,1
31,63,3169710,0
2830,649,2603530,1
2480,45,3175340,0
296,797,2403600,1
795,700,2746906,0
1058,103,1062335,1
2326,25,1284319,0
1051,519,5471659,1
3188,809,4001544,0
2428,486,3848374,1
1387,309,2029833,0
2005,333,3827468,1
133,502,4363236,0
424,158,994305,1
2591,821,3284483,0
3118,308,4141484,1
930,129,631581,0
1827,311,3688064,1
925,722,2386485,0
492,196,1835415,1
35,673,2198866,0
1823,770,2461286,1
2298,68,1784297,0
3374,307,3404547,1
1324,664,3510318,0
372,386,7225547,1
361,413,2908470,0
2127,732,4507328,1
1803,330,1716451,0
335,175,355952,1
2709,817,3047465,0
2833,723,2682402,1
1444,875,3850960,0
1624,349,1279431,1
2151,648,2550982,0
2882,514,2392509,1
3608,403,7114952,0
2316,40,1356752,1
372,369,2972407,0
2735,810,4157649,1
3528,819,4126126,0
915,166,1771147,1
2731,404,9095924,0
3109,703,4318851,1
1192,328,6371825,0
3567,649,4831767,1
1064,51,3210796,0
525,689,2326599,1
281,769,2640479,0
1265,644,3326777,1
2030,603,1830552,0
230,716,2290930,1
1929,489,1962322,0
566,129,1661885,1
645,343,1757694,0
2446,307,1915935,1
1,179,5079498,0
3067,618,6660837,1
17,177,5104133,0
3489,816,8230371,1
2490,184,2700428,0
409,322,3182155,1
102,679,2639788,0
1370,328,966043,1
186,257,1748923,0
3488,574,9034449,1
600,456,5471703,0
399,49,799721,1
2483,623,3878940,0
54,502,2774707,1
1288,249,7643364,0
1148,552,3867258,1
2598,347,10344117,0
409,678,3148154,1
1651,354,2009849,0
2146,593,6105941,1
3048,703,3676981,0
3047,494,2225782,1
1856,317,1407243,0
2749,313,1890903,1
1743,744,4122344,0
2106,744,8480764,1
1537,812,3464388,0
1284,354,1854579,1
3580,400,3864273,0
2972,603,3038609,1
3081,490,3043646,0
94,357,1663012,1
471,126,1068330,0
2612,817,5110862,1
1894,309,2592956,0
69,165,417879,1
17,294,5147817,0
3512,585,4395044,1
390,500,4455823,0
3267,627,6269047,1
1256,225,830716,0
2916,822,8470843,1
424,675,2828741,0
166,665,8091373,1
1406,304,2289291,0
179,225,1783027,1
2317,179,1393211,0
199,203,2206467,1
2667,850,5002479,0
3119,739,4503105,1
2479,486,4267921,0
633,527,2904717,1
1667,318,980002,0
3618,591,6543479,1
1130,271,3190189,0
1473,486,2156346,1
1422,304,2840454,0
2735,815,6356474,1
46,828,3515128,0
357,208,7063265,1
399,276,3583775,0
182,215,1614316,1
2420,612,4161670,0
492,639,2606363,1
545,165,1432947,0
844,392,1944612,1
1413,490,3483984,0
2696,627,7623530,1
2634,820,3146175,0
3444,823,4113081,1
3510,561,3671803,0
1239,106,2603579,1
1586,487,1954791,0
682,468,1630484,1
1354,634,2236929,0
2230,843,5353167,1
1184,193,3540631,0
44,170,656298,1
1456,812,6220604,0
2511,805,6087905,1
1835,599,2140913,0
182,135,1077273,1
1199,366,4557606,0
3068,723,7079703,1
3317,705,3982299,0
2855,559,6242559,1
2187,811,3306820,0
3277,822,3457387,1
851,73,3185091,0
2207,877,8213001,1
1605,868,4395245,0
1225,369,1891719,1
64,653,2625488,0
2674,486,3271904,1
2540,488,2307409,0
3486,808,3147906,1
2803,739,4084075,0
813,104,397148,1
3535,818,3814534,0
819,775,2906390,1
975,593,3937506,0
3459,812,3831914,1
2458,816,4485625,0
809,849,3462065,1
961,131,1520969,0
1577,490,2666927,1
2941,805,5546987,0
1746,808,3263438,1
3582,677,7513870,0
234,340,1335128,1
497,141,648078,0
2602,873,4638487,1
672,165,915150,0
3238,578,4883619,1
1587,618,3837650,0
461,368,1226597,1
3147,815,2913313,0
1997,309,2025486,1
1098,151,491566,0
3261,805,2704749,1
2108,817,4037186,0
1684,723,5229496,1
519,663,2723614,0
3427,311,5511580,1
1588,856,4580758,0
669,128,443444,1
3,46,5091826,0
3166,822,3661927,1
1100,654,3052616,0
875,161,644508,1
2509,821,4240052,0
75,86,9399374,1
327,332,9840109,0
2384,735,3283412,1
2802,307,4340398,0
142,163,494378,1
1381,791,4532323,0
2055,599,5232379,1
1008,457,1821591,0
892,639,2208366,1
740,55,603273,0
1662,311,978373,1
2774,567,3694518,0
1627,605,4887352,1
397,667,8699436,0
75,143,2096407,1
1408,810,3893944,0
3050,561,4639042,1
1682,307,982793,0
204,647,2353928,1
1731,848,7130008,0
3304,823,3961601,1
3217,805,6224062,0
2020,491,3896960,1
2427,247,3607876,0
534,718,2276155,1
1196,198,3154679,0
126,320,1950158,1
2577,809,3503009,0
920,442,2208829,1
266,30,3743663,0
975,328,1240680,1
342,681,3348094,0
1646,621,5533126,1
1994,309,3793452,0
1227,162,3088089,1
230,645,5589049,0
2491,626,2424441,1
2449,823,3158086,0
1235,320,1052301,1
3469,876,3647736,0
107,249,10162130,1
1512,724,2440176,0
3351,563,4020648,1
1875,819,7495975,0
342,647,2557021,1
197,103,463883,0
2379,656,5964729,1
1975,606,3231301,0
372,413,968339,1
3140,733,3513473,0
818,328,1589151,1
2340,805,3045851,0
2299,252,1287699,1
576,699,3309029,0
1371,487,4303148,1
420,136,360896,0
696,343,9195733,1
619,637,2280481,0
2607,490,2351076,1
761,675,2830692,0
897,105,655866,1
71,129,1314885,0
410,321,1238299,1
274,633,2329830,0
2988,825,4175230,1
1110,550,7378855,0
468,340,3300848,1
2668,739,2560876,0
2839,306,3736029,1
137,135,1115186,0
955,476,2036382,1
296,192,397950,0
1794,645,3519504,1
1404,877,4512638,0
1482,486,3857938,1
14,297,3592068,0
2410,305,1799766,1
1385,815,3768423,0
1898,318,1790333,1
2013,623,2807410,0
187,606,4842593,1
1825,486,3278602,0
3061,490,2209961,1
1803,761,3851283,0
1005,81,2141324,1
1702,775,3501080,0
614,108,1271581,1
505,675,6544778,0
3130,821,3466431,1
1445,489,1725164,0
534,645,2707115,1
1243,248,858711,0
1642,113,2029086,1
281,763,3232152,0
3612,556,9152633,1
782,113,1597879,0
1852,306,3132472,1
740,40,3174875,0
1553,306,5344896,1
3442,563,7768352,0
2729,801,3074539,1
589,768,4475740,0
2710,796,4242597,1
3287,600,4811652,0
492,713,2342196,1
1885,843,3751464,0
2786,307,3199723,1
1744,486,2327911,0
2381,813,5779758,1
1033,135,4652794,0
1724,439,8597435,1
2966,462,8835593,0
2438,307,1954925,1
2592,812,3937974,0
1618,368,1138654,1
576,512,2099330,0
302,147,721038,1
558,628,3069284,0
1175,108,1346320,1
374,103,379163,0
1138,634,2530858,1
2384,313,2330587,0
718,453,2469061,1
2861,820,4026352,0
2855,557,7399811,1
1809,104,1474607,0
1045,686,4371015,1
1723,421,1050634,0
1106,526,3282476,1
520,792,6542049,0
809,767,2560548,1
512,120,3234892,0
742,324,1102608,1
1447,316,2181089,0
1618,336,3461492,1
3357,817,4270714,0
2203,732,4606101,1
2961,846,2994569,0
1232,770,6338028,1
1989,310,5490310,0
328,166,1857160,1
3603,589,5769530,0
990,322,1915551,1
2808,606,5039283,0
586,182,849288,1
1147,760,2263299,0
3149,728,3685287,1
266,71,3622497,0
448,116,624752,1
383,619,4709491,0
2075,488,1573925,1
2626,489,3182346,0
2810,306,1721170,1
136,661,2399806,0
1537,621,2417275,1
2846,312,2055415,0
2449,492,2012151,1
1176,416,8008087,0
1032,593,1980474,1
2722,309,3883093,0
1892,447,1969100,1
167,104,3219143,0
3238,579,6154895,1
2969,103,3741364,0
2735,813,3569379,1
111,161,6798384,0
2054,489,5545040,1
2234,306,5655740,0
1818,304,3463331,1
2239,810,3364490,0
3180,740,5774931,1
1481,308,4151147,0
176,357,2359372,1
2209,490,2701793,0
674,665,2381992,1
1963,366,9124448,0
2379,132,1601671,1
1626,326,4128319,0
3114,618,9905420,1
464,331,2088620,0
2904,486,3815708,1
2470,840,3671241,0
2800,837,4775872,1
1173,668,7880937,0
3442,556,3009134,1
607,103,621995,0
2256,545,9800514,1
2141,486,2060730,0
2971,494,3753970,1
1003,321,8505597,0
3033,623,3694596,1
434,139,1789100,0
267,511,1590262,1
2836,816,4132918,0
3507,569,4571246,1
3049,813,3399438,0
1218,129,1584734,1
1906,304,4054531,0
531,148,379474,1
1100,113,1805528,0
1016,327,6707905,1
2629,351,2127428,0
3263,305,2678856,1
2459,806,6174209,0
1702,775,4458539,1
2517,30,3590185,0
2048,486,1833226,1
2327,739,6943924,0
696,333,2823314,1
3000,306,3516925,0
396,635,2492567,1
493,107,6934612,0
892,593,1978318,1
1425,806,2948024,0
1239,345,6551869,1
2663,607,2013869,0
2367,854,6763783,1
3085,489,2984997,0
902,800,4095155,1
955,471,996613,0
1289,187,2536498,1
1312,526,1973771,0
1399,491,2169351,1
6,31,3212684,0
3019,814,9747564,1
1712,876,7674771,0
139,129,1622159,1
1435,803,3443896,0
2561,19,3442285,1
2395,306,1660015,0
1436,624,4378438,1
78,320,2446409,0
499,202,455054,1
2791,821,3125667,0
1745,821,4163984,1
490,202,6243756,0
1096,610,2989433,1
574,501,1599649,0
2768,307,1997910,1
934,236,3188345,0
2582,823,3539715,1
700,285,1323536,0
1900,491,5403082,1
1636,309,1691524,0
990,161,1335841,1
788,118,393603,0
218,802,2770996,1
40,86,1747496,0
1107,654,2979793,1
126,359,3083721,0
411,103,4458923,1
15,31,3170021,0
1582,621,3607987,1
2787,107,8939101,0
623,182,8382710,1
805,167,1003212,0
826,322,1847967,1
1532,306,957440,0
993,162,2719969,1
3332,815,3805876,0
1466,626,4042051,1
126,320,2722534,0
1918,817,5346215,1
1666,307,3295827,0
1819,766,5621797,1
3125,81,4250983,0
3019,311,3828826,1
142,340,1087136,0
633,390,2382376,1
14,281,5217188,0
3263,823,3577456,1
2149,812,3433110,0
2713,85,2550392,1
616,642,2279602,0
1936,460,8644937,1
966,801,3459811,0
710,770,2204183,1
1302,201,8184587,0
1241,722,2565344,1
2787,689,8437428,0
1994,825,3804698,1
2783,630,4222064,0
155,121,5115134,1
351,669,3293053,0
3233,606,4292456,1
2638,489,3186488,0
41,632,3651138,1
199,94,439284,0
1102,200,7396411,1
3553,813,4015992,0
1796,665,2366725,1
2213,316,1636041,0
1224,116,3315861,1
670,521,7470283,0
1282,661,2727501,1
579,801,4461993,0
1278,285,2193794,1
690,217,2609246,0
1750,181,8782163,1
439,769,2956689,0
582,639,2905901,1
3161,496,2812683,0
2048,821,8296549,1
162,322,2972599,0
2354,832,8175769,1
2427,21,3363054,0
1794,643,6369476,1
1546,600,1808887,0
223,202,3237302,1
1029,322,2483839,0
2818,489,1712991,1
328,165,5653544,0
2811,821,3494374,1
2388,707,5617917,0
1624,325,1362763,1
722,244,2312798,0
699,653,8865513,1
299,462,4140598,0
1150,245,4631748,1
2554,156,3181836,0
1770,286,1017332,1
1859,625,7893280,0
2727,573,1981724,1
2697,820,7692861,0
952,373,1184029,1
73,678,2565968,0
2038,599,5304862,1
2756,493,2332743,0
1870,871,3944099,1
32,615,2561643,0
125,162,2209412,1
2223,315,3158824,0
2599,779,10055693,1
398,140,472244,0
913,460,5257035,1
1866,810,3367767,0
2128,827,3408682,1
2542,729,2220628,0
1770,249,7549629,1
24,239,3584170,0
2991,307,2091876,1
2862,734,3904153,0
1554,306,3833383,1
114,801,2805757,0
2176,475,6113686,1
1483,604,2814589,0
270,716,4691662,1
1349,779,10175640,0
3065,811,6750977,1
242,117,4029731,0
2459,705,2445375,1
1757,351,1331376,0
1281,550,5848909,1
1804,627,3371678,0
1991,394,8241386,1
3569,810,3638165,0
768,654,2199644,1
649,633,2364344,0
3316,304,2847530,1
842,81,2618874,0
3096,167,2394776,1
135,171,3065089,0
2694,314,2082896,1
383,202,2195208,0
2448,309,2831605,1
1442,606,2027060,0
998,668,4939792,1
1950,320,4983196,0
883,643,6952671,1
1474,488,7604296,0
1036,81,5326320,1
1324,81,7291259,0
2735,837,3714685,1
337,669,3234074,0
2471,818,5697720,1
1131,523,2279667,0
3267,612,4820722,1
3330,810,3805809,0
849,235,2601916,1
703,700,5926916,0
1449,307,3730763,1
3490,846,4254188,0
1090,168,2644282,1
452,337,1124275,0
3295,814,3762364,1
883,124,3562718,0
3087,612,4297581,1
2898,821,8582255,0
358,201,626118,1
2167,733,2200560,0
2283,649,3678771,1
1214,346,1106230,0
422,162,8167133,1
3276,586,6325141,0
838,230,2816447,1
886,760,4119160,0
1305,642,2216857,1
1342,517,2123530,0
3332,804,3320077,1
1066,211,10586207,0
3188,806,3266112,1
7,157,5123320,0
3574,598,6340980,1
20,490,3040998,0
2838,842,4241469,1
1126,101,3104544,0
1796,145,7583922,1
932,234,7139970,0
574,634,2298023,1
2588,604,4500995,0
109,665,2793901,1
1610,306,1717801,0
2239,486,3798911,1
1039,613,2641360,0
2804,304,1858493,1
1329,306,3854443,0
1629,806,4302218,1
2043,431,5091055,0
1296,547,3970426,1
3272,739,4077277,0
1238,202,9985378,1
440,153,10238338,0
1353,597,5612446,1
2316,78,3593476,0
1780,342,8821481,1
1244,113,1315009,0
1000,661,2440471,1
2653,723,2563993,0
883,103,10187616,1
174,657,6092062,0
411,656,2178232,1
1096,659,2381838,0
1226,311,2870214,1
3229,805,5474866,0
2796,808,3458819,1
1722,395,2897063,0
1490,734,2859432,1
790,771,4362073,0
2005,344,2192197,1
3261,810,3706089,0
2938,818,6910725,1
563,431,3595197,0
2718,572,2197617,1
3174,603,4305237,0
1182,801,5845553,1
3051,836,4098507,0
1953,875,8440239,1
345,610,2192291,0
2202,627,3143656,1
2523,297,3588733,0
255,149,1256919,1
3489,487,4160154,0
3617,583,7374249,1
2960,181,7835609,0
1166,767,4209683,1
3062,744,2215585,0
2866,733,3574094,1
965,322,4297308,0
2352,827,10437581,1
2154,489,2231047,0
688,645,7899711,1
805,665,2814062,0
1208,171,1072419,1
1912,623,3036741,0
2697,625,4811630,1
3401,707,4482911,0
1349,722,3903787,1
2670,819,4002891,0
1176,398,8442222,1
1791,489,3063675,0
364,334,6159476,1
1150,245,6900075,0
1852,812,4154960,1
3485,819,3944921,0
2067,622,3339125,1
1890,304,1552507,0
2402,311,2122035,1
