duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,year,artist,genre,tags,stream_count,log_stream_count
180158,0.49778693393708007,0.2156813960869981,2,-9.74709816573336,1,0.08631044948803557,0.3266299250484945,0.0461727046931396,0.18173300401745998,0.7076975225319669,105.31798444519136,4,2001,Artist_117,Jazz,"jazz,music",49932,10.818437385807442
212107,0.8085263834705337,0.5194887404152586,1,-7.215331753887164,0,0.22831142857452177,0.20951709577658229,0.02888404206313381,0.2590670538250084,0.8391890589153617,91.60546636236795,4,2020,Artist_033,Hip-Hop,"hip-hop,music",1054457,13.868537448804771
179605,0.7122815730288442,0.83669182825159,0,-7.169453978250054,0,0.07080157937085704,0.06702488194472243,0.19695383547610723,0.2574225490843531,0.5428892029568759,141.9529674655323,3,1990,Artist_017,Electronic,"electronic,music",388039,12.86886370607522
240241,0.4125635363869231,0.9779485647000735,10,-5.413721661724136,0,0.06531495606521526,0.08611626727316307,0.06592911518092878,0.16837456772198447,0.23546329322926648,135.3676215533913,4,1994,Artist_178,Metal,"metal,music",343295,12.746348327761241
196567,0.3171245212578878,0.6054284395328898,10,-7.6831066545415245,0,0.059148261082313684,0.05029068756231386,0.220038686603913,0.06730477755985982,0.547110689268116,106.79696100591069,4,2002,Artist_043,Country,"country,music",246968,12.417018101660693
160336,0.28461445738172375,0.36489788263525214,6,-12.404487119498512,0,0.004571816135252175,0.7621858256942936,0.1980126302920949,0.12040474644799132,0.36215836666976936,89.22804197481341,4,1983,Artist_083,Classical,"classical,music",21691,9.984698807960951
207959,0.47319061684707564,0.6714929662896761,2,-8.388517181371284,1,0.039734210962065225,0.08933915880242277,0.06698698995481799,0.4939630223156846,0.19060226346666037,95.82179369402388,4,1983,Artist_219,Indie,"indie,music",218902,12.29638398830512
212665,0.4455823837600601,0.3416289532753541,6,-8.023802618172365,0,0.13679739472165298,0.16438921843345375,0.1017349360149814,0.011306988189304945,0.707386462336335,105.47794474517616,4,1991,Artist_025,Jazz,"jazz,music",34338,10.444037013468341
247060,0.504834118375668,0.7678780773260232,1,-5.437512807299445,1,0.01761484100321957,0.059588038498733335,0.09044320775020927,0.22914186888599447,0.3606395994107654,147.2778131173079,4,2022,Artist_095,Rock,"rock,music",521438,13.164347576303363
222691,0.6012839086946814,0.7599518122270643,2,-4.195866826598216,0,0.010971864335491084,0.14585946624890322,0.09739762860639714,0.08574618981461797,0.4342508278395226,146.47523339966133,4,1990,Artist_244,Electronic,"electronic,music",31174,10.347371770548238
225751,0.5016829127629236,0.7338879994679922,9,-5.502302358820518,1,0.048128542969620186,0.1862976811240943,0.02324909959937596,0.26771641348716135,0.5724621054187675,104.9355512774816,4,2014,Artist_009,Pop,"pop,music",395541,12.888012255241854
219413,0.4979454616283171,0.5387766089150782,1,-7.889822936210924,1,0.16043089693171533,0.045287905182117213,0.056371083565203976,0.017499910845187476,0.6138151912535585,77.47838432367223,4,2000,Artist_197,R&B,"r&b,music",75855,11.236592085141899
196529,0.19068320415066906,0.7786822791006068,7,-3.1325539853044653,1,0.05155575989692799,0.14529796571390707,0.01973706885548391,0.11392668271095531,0.40793523295231365,131.43764463572347,4,2015,Artist_023,Metal,"metal,music",282205,12.550392579691483
172770,0.5529272449150915,0.8252586611388135,6,-10.48801349772133,1,0.0,0.11825008256497523,0.28278909945028624,0.27975747526219913,0.660551837892854,75.24117406467164,4,1995,Artist_228,Electronic,"electronic,music",182752,12.11589079334596
217997,0.6080319551331289,0.7710344961755276,7,-7.717572402634394,1,0.18402066647695503,0.22540663724406446,0.022571328345084424,0.5120751517339815,0.7585768002295346,121.82777594122537,4,2021,Artist_093,Hip-Hop,"hip-hop,music",367129,12.81347128774764
190009,0.46214081992252376,0.7310572755297245,11,-7.141316510457882,0,0.12970377322711626,0.07311118372127538,0.054677107402464425,0.28523011070728194,0.7306750131774951,128.82052120383997,4,1997,Artist_005,Pop,"pop,music",155668,11.955487237163949
281042,0.4081653007933947,1.0,2,-4.261254815467151,0,0.0,0.21211452835190173,0.18447161187398298,0.6021084054655439,0.2680111743123552,123.58698952463081,5,2017,Artist_178,Metal,"metal,music",383587,12.857324338916083
265398,0.5209453738846903,0.7719021410113556,7,-7.268670538100581,0,0.07443319005939228,0.3698304414008238,0.1839106013970552,0.12096684400939683,0.6047346602522754,97.6410842863865,4,2019,Artist_052,Pop,"pop,music",742349,13.517576109048141
233477,0.41505077116148975,0.6842148576741448,11,-4.90219992874516,0,0.2282789752067344,0.28939565189229144,0.19617630186998677,0.011283932489150121,0.6346539375155196,118.33611148858566,4,2000,Artist_099,Pop,"pop,music",178906,12.094621396735802
222031,0.4358621654476692,0.72025118399675,11,-4.049333143555578,0,0.03748226272115314,0.17854443327709382,0.2589238940069704,0.48397500684648875,0.4930089616459748,133.59673694489592,4,2011,Artist_113,Rock,"rock,music",50645,10.832615533211776
201041,0.4975455149938672,0.5930270371604355,10,-8.768003838603986,0,0.16250560311471884,0.23957228372454062,0.18353204007489562,0.24087061392852194,0.6884985934364933,149.0755687658427,4,1985,Artist_195,Pop,"pop,music",64643,11.076650572468534
148249,0.8404990919373516,0.6613392050572645,5,-4.553005133519831,1,0.029549845821682987,0.1196799605615026,0.02335115932385451,0.27373264800989217,0.5608912918314704,116.83800902158931,3,2003,Artist_088,Electronic,"electronic,music",77836,11.262372175521085
195272,0.6946205827885505,0.9389549554281351,1,-7.561794191055799,0,0.07200647299468768,0.0,0.014211445803723022,0.4375969144965231,0.5379000434051452,127.56794907449904,4,1997,Artist_210,Electronic,"electronic,music",243844,12.404288056519533
209563,0.3182472146480121,0.746939491598076,10,-4.540674934450763,1,0.03216177288086317,0.048161202333203215,0.026664010008836225,0.3091662764344184,0.5775029705267929,121.05811206373824,4,2024,Artist_112,Rock,"rock,music",357495,12.786879452242415
215325,0.6825566492918758,0.509522952375378,11,-6.9330804564082325,0,0.005894758766090177,0.16751598033133647,0.13138367165452342,0.055831682734776816,0.6014092794664324,115.55635421691052,4,2023,Artist_098,Pop,"pop,music",519512,13.16064711326992
226129,0.6293473280853359,0.8034325218570999,10,-7.608431098190069,0,0.09354065648460397,0.056354181707766654,0.18972232787129045,0.051947897528870524,0.7539716084098985,146.40869987798717,4,2016,Artist_091,Pop,"pop,music",160578,11.986541312293703
246459,0.6937529964012005,0.66942669520939,4,-10.420896650936065,0,0.2265098235243723,0.27218392465893654,0.1169734636813026,0.19434475566416867,0.6938826825870316,137.29308737584472,4,2024,Artist_187,Hip-Hop,"hip-hop,music",544711,13.20801249360459
173853,0.7932081194460001,0.7767769304041888,1,-6.184366428131991,1,0.16069658242536727,0.24004222874859793,0.17120733510130945,0.23211731143179404,0.8233834691415457,128.6714250285677,4,2025,Artist_175,Pop,"pop,music",599309,13.303534272440887
174261,0.4426927037493589,0.6238458318777009,11,-8.816001457591618,0,0.07858184364835052,0.39388177768931554,0.019716057642735055,0.18578017202127428,0.6104851072226223,92.34821775255972,4,2016,Artist_031,Country,"country,music",1197034,13.995358223878718
270288,0.5938660771713772,0.7006726258388016,3,-8.467098235652488,1,0.0333563670013831,0.21481683566099447,0.2762466929691645,0.17416451285343446,0.6521166715573129,142.1726013772714,4,2007,Artist_190,Rock,"rock,music",407039,12.91666673969384
239694,0.4349526017787081,0.8245748835734771,5,-5.128074467931949,0,0.13521503354698033,0.0,0.14025843195521145,0.05446758912469436,0.4075105264079039,128.72033102751345,4,1989,Artist_103,Rock,"rock,music",162891,12.000842683500842
187415,0.7179807890382063,0.712863501623821,4,-5.061511625548988,1,0.15668176916111692,0.2568371416644296,0.04015321520649451,0.14270774600727196,0.6283866077585781,100.30528838717227,4,2018,Artist_082,Hip-Hop,"hip-hop,music",729880,13.500636786137767
200175,0.6375191172235618,0.6320099221386966,5,-6.211055357687182,1,0.16035688992193597,0.045921577764398806,0.12959218024211883,0.20882207502140235,0.6871017651154019,94.02772000801681,4,1989,Artist_015,Hip-Hop,"hip-hop,music",745117,13.521297874081187
200377,0.5445317846463091,0.8113528060718126,6,-8.861971607396493,1,0.06118607655478637,0.3437438989695052,0.008548268760470453,0.13407677374818244,0.47850625276306147,109.67644962629468,4,1988,Artist_240,Pop,"pop,music",76911,11.250417190133742
206420,0.5720356529943872,0.7745469200848875,2,-6.273565790788938,0,0.09461759296583949,0.36097035800656485,0.06700156985613942,0.15766603684696834,0.565011897374245,126.01844124154388,4,2021,Artist_018,Pop,"pop,music",637743,13.365692227884537
226270,0.31091589415105264,0.6364763994499185,7,-6.638872267516707,0,0.08226512134994551,0.41220290006001425,0.08734576621066477,0.07824504325812147,0.4064981677631937,107.74190778132636,4,1985,Artist_246,Indie,"indie,music",42747,10.663077689644787
319074,0.6581314106645155,0.5690027850114828,2,-6.272781473064782,0,0.13759904173296814,0.3088075586238547,0.08859163120346643,0.07956822140978172,0.6119367097597607,114.11589160148152,4,1986,Artist_028,Pop,"pop,music",145906,11.890724711427136
213539,0.6926383291802419,0.6949140974554511,3,-4.348936443878732,0,0.0,0.13200620143866834,0.2585369668468972,0.027610589538627925,0.47542130792770354,124.7702234370177,4,2004,Artist_126,Electronic,"electronic,music",521677,13.164805818291908
234816,0.515252247477878,0.939901758494147,2,-5.874520532315627,1,0.032378297480003114,0.07876122653289919,0.05712678054060403,0.061853150196235177,0.5649163218264283,128.70422472891272,3,2007,Artist_035,Electronic,"electronic,music",588064,13.28459276498889
129108,0.7925948320556845,0.441165541290641,8,-7.769391517577646,0,0.15196484853324158,0.3262118692226321,0.07657737934428616,0.09541814803357149,0.5690885631141622,74.14591518431905,4,1982,Artist_107,Hip-Hop,"hip-hop,music",36311,10.499903544136302
183179,0.8802769864970321,0.6509020618215552,7,-8.319226218355018,1,0.2256540795455844,0.13268569870106967,0.08406273010320546,0.09936644033188116,0.5408790611904272,101.7551860305362,4,1997,Artist_220,Hip-Hop,"hip-hop,music",119228,11.688801292614121
260296,0.3769029208364144,0.4346644348015076,7,-7.775972154519739,0,0.1181522841284435,0.27376640391968,0.2875654150071761,0.2718924924104261,0.5411123298573608,101.30928713156888,4,1990,Artist_139,Jazz,"jazz,music",242688,12.399536067242973
223104,0.16367529223290764,0.2510286808682983,7,-10.649833163951907,0,0.0,0.7730297070966995,0.00945531918356702,0.22067626959353706,0.2544661097358407,90.20118433137102,4,1994,Artist_083,Classical,"classical,music",182128,12.112470506193867
70000,0.6024753965749304,0.7764678757401121,0,-6.610345213835105,0,0.10953452392289026,0.2578598524739436,0.04656137466592568,0.046608680804107,0.32929344624408696,161.31117051374133,4,1988,Artist_039,Rock,"rock,music",144428,11.880543316301942
235331,0.7643576610890658,0.7020297085812343,5,-5.490272310104799,1,0.19685865578105954,0.23344131959071088,0.2805449311443364,0.014009514124648546,0.41294534506493014,83.38974176816589,4,2011,Artist_249,Hip-Hop,"hip-hop,music",78575,11.271821588279026
291317,0.46504838953337313,0.7212779263378335,8,-8.353949007069374,0,0.12759065013276188,0.0,0.05973131160790708,0.17484684396174907,0.1996846797716138,127.16207018872662,4,2002,Artist_095,Rock,"rock,music",153590,11.942048504229028
115184,0.7696018353469264,0.9081410310412262,4,-5.342246374260663,0,0.021231949855661326,0.20963692393639644,0.31266549887967615,0.14936096182833744,0.4548417726759756,118.61766923196734,4,2025,Artist_138,Electronic,"electronic,music",2319064,14.656674645167838
273372,0.5801521378438104,0.7082475534623002,8,-9.207344387492377,1,0.1054266784103294,0.26272053263680956,0.1492768719740348,0.42238442265206844,0.6554345764896744,104.0848019627851,4,1980,Artist_215,Country,"country,music",319112,12.67330055101657
80261,0.6371350549785305,0.7620041394262436,6,-7.763716821584713,0,0.1318990999637626,0.07854369986140433,0.010785940742683447,0.16151432136502925,0.4223208796161042,110.67987569628997,4,2016,Artist_169,Rock,"rock,music",729463,13.500065296858194
247209,0.7181570159230292,0.5773568686483372,5,-9.731326361772492,0,0.20413530807271674,0.0010677081143406764,0.06304545434948992,0.06949663234797875,0.5817058993299068,98.20127061129783,4,2022,Artist_166,Hip-Hop,"hip-hop,music",552952,13.223028285934127
204610,0.5669119477822813,0.5709339126074137,5,-9.311458521273318,1,0.2258704499484441,0.42161042424764805,0.19243399614852252,0.20323672121118597,0.44334248653245373,102.32684629356598,4,2002,Artist_110,Indie,"indie,music",128353,11.762547350597469
99251,0.7407867623320529,0.8910670228156586,1,-4.760497758858303,0,0.14948862962004378,0.3634602833042195,0.07824395558217367,0.45330266371582384,0.8905106417694408,142.9962407355414,4,2012,Artist_128,Pop,"pop,music",378421,12.843765254004706
225076,0.4107388181652854,0.7442571281724851,1,-5.156723247062467,0,0.1657682677967533,0.2683725802072326,0.1265712525375336,0.14893612920382382,0.5731766944527122,128.89525846759864,4,2000,Artist_138,Electronic,"electronic,music",186589,12.136668975391295
256787,0.6747672881906247,0.8030780725221162,6,-7.6678143318785805,1,0.22131096555282906,0.023049501500832154,0.16329942034034572,0.2780462121304318,0.5003840666791619,93.25469081006054,3,2007,Artist_043,Country,"country,music",171342,12.051422674411095
221374,0.5644383627994127,0.5044818453307681,11,-6.347010729324539,0,0.019626501489921885,0.15484605011841351,0.010022862627778274,0.1738256760953835,0.47204172779586406,123.6180795165267,3,2022,Artist_109,Pop,"pop,music",63542,11.059472121062107
231317,0.6749942249750815,0.593921377344565,10,-10.112586537158805,1,0.18909921620983489,0.1868351795675056,0.04610522188940289,0.3813190878052542,0.8598472002700304,119.64432572381804,4,2004,Artist_207,Pop,"pop,music",150347,11.920707886033552
186474,0.8030539622485211,0.6257370298504691,7,-4.8563696251379405,1,0.15098041032329812,0.36029743065931585,0.11358082039647018,0.09313639761511146,0.42373363010530807,101.21836767253417,5,2007,Artist_230,Pop,"pop,music",130480,11.778982901275336
121237,0.4863511118840406,0.6749088730867756,11,-12.495268974011637,0,0.114604262559062,0.34691053201841837,0.44889467372071484,0.38937623664036236,0.3887344869655255,115.52780095904149,4,2026,Artist_219,Indie,"indie,music",1329406,14.10024353610908
236133,0.5698929952560647,0.6855357155547422,2,-7.414477923239759,1,0.08034842199915654,0.1531389932124679,0.000638236012574369,0.22513998310907052,0.5088164501955008,121.33678209018302,4,2003,Artist_230,Pop,"pop,music",96788,11.480288630443932
283738,0.473978271981725,0.9110071520591597,5,-5.657754155083996,0,0.026521630628128776,0.1394390716716976,0.025132411745330874,0.4605526815485036,0.4451416808683395,160.3738631712087,3,1988,Artist_243,Rock,"rock,music",290301,12.578677039413723
255831,0.4602480637246556,0.6467357767131091,2,-5.108916788251676,0,0.05681175208302851,0.2656553949347482,0.18075652294396524,0.12630655410870958,0.6697072667256947,101.64787486159128,5,2012,Artist_060,Pop,"pop,music",204249,12.22710001272225
115545,0.8619036185879435,0.6746140221456554,10,-5.522028067379261,0,0.2533978940986076,0.26972207187323916,0.04476137476991331,0.6279804514201968,0.6295817370316724,123.53309981797895,4,2012,Artist_209,Pop,"pop,music",628119,13.35048650999889
136829,0.5753231750136094,0.5671318640199531,10,-7.598990466167672,0,0.20924295940665297,0.34166220712221895,0.03064362202584104,0.208533661350982,0.6289493782449365,74.5553920115074,4,1991,Artist_144,R&B,"r&b,music",310503,12.645952062720358
166931,0.6610149513625666,0.9826401281136916,4,-2.585021463631582,1,0.0,0.2947827905359099,0.056681971719342465,0.41166698594732776,0.2543948061732554,122.93524569655592,4,2014,Artist_206,Rock,"rock,music",301878,12.617781553818785
133316,0.6433471758014042,0.7079758569999741,2,-1.0,0,0.0,0.22964814323362287,0.01171050506429407,0.2203885782700649,0.8099270812295223,109.07090122895605,4,1982,Artist_145,Electronic,"electronic,music",166471,12.022582406092615
206988,0.5837406146890526,0.5491803058988579,1,-7.485890283337774,1,0.0584929060909552,0.048295557292455576,0.10294455070308564,0.19050519075551736,0.7170876896842973,113.87379050698362,4,1995,Artist_054,R&B,"r&b,music",85989,11.361986289404943
222703,0.3538690579628725,0.20220376993728784,7,-12.200171491201493,1,0.09146362751484229,0.635653987027449,0.023099516230098583,0.3860482600459335,0.4294656654764502,101.37637516098896,4,2020,Artist_083,Classical,"classical,music",320627,12.678036851588544
140638,0.49875639380295106,0.737331247104696,1,-6.319456527209063,1,0.1227171762566099,0.06111021578102317,0.005852664081537734,0.2117029728930865,0.5253580139852616,134.8784987330422,4,2009,Artist_196,Pop,"pop,music",273624,12.519513834825164
239970,0.2387194759796641,0.18589902429450733,7,-13.221741221985353,1,0.05055072343357299,0.7707788404801083,0.12580201744533706,0.25170809920019355,0.30840532112157043,72.6870291657619,4,2008,Artist_014,Classical,"classical,music",63751,11.062755835077583
232049,0.6797482578165474,0.7822146463758295,4,-6.748284659257894,0,0.18014592279878894,0.08365170205243472,0.22648508980020876,0.15590460962527466,0.8441996805016423,79.52670014502065,4,2009,Artist_130,R&B,"r&b,music",111681,11.623410826145303
180332,0.596566265149302,0.6880679885300287,6,-3.456915019462054,1,0.17686817393040102,0.25148200479079513,0.13848866420686481,0.27355782557911273,0.31127151850322354,118.34866576551201,4,1987,Artist_164,Pop,"pop,music",215825,12.282227806476518
197236,0.3968618521151732,0.46123800722017866,8,-13.980358148231915,1,0.07618910365698786,0.4088048844785962,0.11584809543678694,0.34146179253754044,0.626889900893584,136.0747050771629,4,2025,Artist_080,Jazz,"jazz,music",366103,12.81067272502515
117258,0.3726750895600167,0.3463102498498136,1,-12.339322531166228,0,0.03772662797608747,0.7495734175797076,0.14882186993583818,0.4047253645423634,0.315417074616127,97.19721328308168,4,1994,Artist_167,Classical,"classical,music",196418,12.188005411567556
190048,0.6341227045078478,0.7779940749347375,3,-2.5228111589219786,1,0.09644298916610565,0.22884620114384147,0.017279105308831918,0.2831085698575396,0.5082378270404643,164.97224471387824,4,2016,Artist_044,Rock,"rock,music",248761,12.4242518950633
205332,0.6916146564614818,0.5921664364677959,11,-7.213667387018545,0,0.03038215631829433,0.17611638783695463,0.16115739734313939,0.2478689910398088,0.7330863323019434,111.35412455508833,4,2026,Artist_152,Indie,"indie,music",721479,13.489059936784136
212593,0.6057509559013101,0.8284731274688052,9,-4.172409980415582,1,0.016617756276450305,0.0,0.12893169667059623,0.36620493578404173,0.48310666380947687,123.9418531010285,4,1991,Artist_237,Electronic,"electronic,music",52128,10.861476694765958
222049,0.516275239963834,0.6519243134844528,0,-10.701821374076351,0,0.16182588562291894,0.058892340368191354,0.19818763520262161,0.49037991272725934,0.3017183097597303,102.87823209887867,4,2009,Artist_130,R&B,"r&b,music",215378,12.280154545915458
215990,0.29812620101960213,0.8177630933592708,10,-3.0957459094921695,0,0.06925996469210831,0.14414800739031822,0.018500018267580978,0.3101198231449151,0.2472088192135924,139.15742891700177,4,1981,Artist_023,Metal,"metal,music",129470,11.771212196819883
193104,0.799037264384566,0.5607922002390024,9,-4.981744712415954,1,0.28330540113173047,0.324485696770921,0.028741980544496587,0.0279186675252048,0.5818089649964037,95.17655953522973,4,2009,Artist_022,Hip-Hop,"hip-hop,music",123283,11.722245915930957
217878,0.11835224102077463,0.3820968079117907,11,-11.600126458370898,0,0.02694424202013449,0.9012732470666314,0.09497223882678191,0.05226321377031389,0.5808739452367058,66.73781806443328,3,2000,Artist_116,Classical,"classical,music",137415,11.830768100316861
250091,0.35456300649894085,0.7798082209925586,8,-6.811100581877693,0,0.07473709905777536,0.09995518096582845,0.012256809445310431,0.21793368085135675,0.3956561910362245,115.06040931767566,4,1983,Artist_221,Rock,"rock,music",249013,12.425264398765883
200702,0.37142280877818823,0.21935477074600357,3,-8.11436101010987,0,0.11859852209075343,0.439323396616522,0.21171019147456935,0.11422660946807972,0.7367258706975673,142.66932141231996,4,2011,Artist_007,Jazz,"jazz,music",53326,10.884198048496515
219291,0.47679552090598937,0.5524809940617265,4,-9.575708229789136,1,0.17057606037672213,0.0,0.030105349238532392,0.23714707900080242,0.35455495374944634,83.90912628794185,4,2025,Artist_040,R&B,"r&b,music",217273,12.288914508832752
196622,0.5772796335637096,0.9329974310087441,11,-7.840388496103127,1,0.07863780027090336,0.31012618115266477,0.3353884085818097,0.1981904828696499,0.37949904505327975,144.701948985348,3,1983,Artist_095,Rock,"rock,music",603552,13.310589136707591
175895,0.8098669171171329,0.6439622890462305,11,-5.395732019432197,1,0.2909545165609613,0.16760895132141396,0.06238521078992226,0.48122445125960717,0.7253052564469773,71.1089959075459,4,2021,Artist_041,Hip-Hop,"hip-hop,music",301137,12.615323910425744
228529,0.42701506455187555,0.7269008679950828,11,-3.308372813064601,0,0.0666161187383148,0.21961765930900518,0.08757694875253658,0.3323832392911998,0.5821415003408626,128.85646541637487,4,2019,Artist_039,Rock,"rock,music",411452,12.927450076294189
180014,0.5986746616477551,0.5305206167326475,2,-7.485242956822395,1,0.1357164800261564,0.0,0.12028474958799217,0.18860178020860907,0.34640886503275325,102.40829541193577,4,2005,Artist_086,Pop,"pop,music",84653,11.346327639841213
222376,0.3406293511793361,0.623216898936979,0,-8.330660317794273,1,0.08130262524355321,0.24058050484971794,0.05608421909438747,0.4948918928480171,0.5023942283208586,114.82424107804681,4,2022,Artist_164,Pop,"pop,music",17355,9.761693546918242
206271,0.6696829559760333,0.5436246549928625,9,-8.75569091683083,0,0.2756505367956038,0.3265690290255171,0.043467952021539746,0.009698922955621265,0.5606246832409005,109.95657664702253,4,1994,Artist_187,Hip-Hop,"hip-hop,music",141633,11.861001544413595
191322,0.756834886051957,0.7229204577737718,0,-5.604700410132484,1,0.06531620979504624,0.22090654156150497,0.07180589499779219,0.0980336030908128,0.5270255533959727,113.67931847726157,3,2013,Artist_089,Pop,"pop,music",90962,11.418208109410882
190233,0.5636998049308692,0.6849292741176111,10,-8.328402783966432,1,0.11568687089919386,0.17463585958356026,0.374637425386193,0.26069497604977176,0.7837004027503555,146.82906144627742,4,2012,Artist_188,Pop,"pop,music",327201,12.698332996161486
182134,0.42982386317485655,0.6136537076819736,4,-3.932331858007696,1,0.12894991460518856,0.15502189063903185,0.06484499683791153,0.32637531430172595,0.5818026138692768,117.00816275237673,4,2007,Artist_208,Country,"country,music",135767,11.818702825691101
130938,0.7013847594247353,0.5737782183222226,2,-7.4298004637946065,1,0.01804089431500768,0.09928213844709254,0.051972587992592204,0.15130178744307698,0.37778922694586514,115.02920780382509,4,2019,Artist_004,Country,"country,music",842261,13.643846408718506
222230,0.427407178963779,0.802644049155256,8,-5.767416752112522,1,0.12207294239502542,0.1966041190149887,0.19351701379960873,0.09793642840914737,0.6444965847553622,106.6659891583571,4,2021,Artist_211,Country,"country,music",211333,12.26119509932041
215419,0.6500666235638005,0.7094683462134527,9,-6.986399222570673,0,0.0,0.0,0.08805618645197362,0.3269291052021297,0.5219149636027433,114.92891393271357,4,2016,Artist_051,Rock,"rock,music",112900,11.634266607494453
243235,0.8376703744936596,0.5098401283473464,11,-6.83195312500825,0,0.034483989352114996,0.30996327186030137,0.1783241431363457,0.12561484407944296,0.33910549811135615,105.17747409694942,3,2007,Artist_191,Indie,"indie,music",895731,13.705396540072748
181084,0.5679684991770919,0.5757031959428549,3,-6.168228314761141,1,0.1743487353890648,0.2791504527812689,0.20516449151910376,0.3237925164017633,0.5552606017586466,99.34057196578948,4,2025,Artist_197,R&B,"r&b,music",473050,13.0669584840718
290292,0.7568156041691626,0.6696881093572271,9,-9.355618746353356,0,0.2645784308762692,0.13441566519425874,0.05477506449505043,0.1447505851874718,0.5203647358059008,106.6720773352339,4,2006,Artist_209,Pop,"pop,music",448290,13.01319785409994
187911,0.4364172843786276,0.7282046301217605,3,-7.3593265991584635,0,0.12872812674042391,0.23202914672481384,0.07276457485184963,0.11490519021538459,0.8113220071536923,113.9699585283692,4,2009,Artist_115,Pop,"pop,music",231070,12.350480301586094
165620,0.36157644361016317,0.7430444758747663,5,-6.813242966072534,1,0.08000614436927199,0.17833125792104537,0.23231262076625134,0.2086683223315117,0.5676408365191189,107.03066311395965,3,1988,Artist_159,Country,"country,music",83780,11.335961530452709
160284,0.5323599781528702,0.7655573189431792,9,-7.050346265992893,0,0.18886348129855896,0.23338976484580612,0.23622244448389917,0.3461064831806547,0.31069132613613687,143.30644815786692,4,1995,Artist_009,Pop,"pop,music",138550,11.83899376787605
126973,0.7704661884800971,1.0,7,-3.2568390468960327,0,0.0,0.1952422255872192,0.10274845771641093,0.11937526721158517,0.381522072864134,126.43778327743723,4,2022,Artist_090,Electronic,"electronic,music",1833189,14.42156817666005
273968,0.3501918462782935,0.7307126013289732,4,-5.6943867138821105,0,0.0,0.09575742147965688,0.22727608424325563,0.35805213146286957,0.5002216861637823,144.15319038395972,4,2003,Artist_233,Metal,"metal,music",382597,12.854740108583096
266698,0.5994958037812806,0.7030851329344472,11,-4.570297897676699,1,0.2240311049220465,0.28924785627473293,0.011054463523435634,0.07945882869836869,0.5628503559781898,105.14763383203014,4,2004,Artist_052,Pop,"pop,music",442870,13.00103381023311
232033,0.4780080692290352,0.627949316724261,6,-5.030672985997473,1,0.15627949824397175,0.24861456373487,0.0229299497247831,0.04788433764637906,0.4481646938447653,105.30031647166786,4,2018,Artist_052,Pop,"pop,music",167954,12.031451365362408
164676,0.33599150804931166,1.0,3,-4.715888051801106,1,0.023283536835062398,0.14959023893717804,0.1125845808043124,0.08842718372344299,0.3470178295754484,124.48965141048903,4,1995,Artist_178,Metal,"metal,music",402718,12.905994327251241
286507,0.5092026997075045,0.617560347432819,6,-5.987300601562524,0,0.18344149320906264,0.1839553988271495,0.07528939070203838,0.19652737162330897,0.8173834977827783,90.35871069223855,4,1992,Artist_130,R&B,"r&b,music",412280,12.92946043468383
189172,0.5185254665917824,0.4770327850495724,0,-9.075855812626392,1,0.18312815690507267,0.22575747441818717,0.09211733852126765,0.16848807266086308,0.9246566949744494,93.06829108412573,3,1980,Artist_125,Pop,"pop,music",95196,11.463703707677881
192893,0.4091902211965788,0.623421377781149,11,-8.123384366608033,0,0.09224405797796385,0.3390053456153392,0.07532387202636548,0.07007595888033778,0.49188489083939735,127.27394490379056,4,1990,Artist_132,Indie,"indie,music",452899,13.023426629544305
269676,0.5411133139779409,0.6066832439253984,10,-9.548468892444479,0,0.10869317141466354,0.24731529110329603,0.048356693414665336,0.3482835209980182,0.5685428627155197,122.86226503725649,4,2004,Artist_110,Indie,"indie,music",101894,11.531698150293511
234650,0.6007640059559973,0.8957745816270408,10,-5.213832659704198,0,0.18212018760240162,0.13998810033700895,0.04562048637778812,0.23222326147368583,0.5359730529334952,105.71495711360525,4,2014,Artist_165,Electronic,"electronic,music",833718,13.63365169411143
304049,0.5792830844082908,0.5276469162114928,9,-8.438812168154811,1,0.10538684631451149,0.03903505771547504,0.23232510258822964,0.25587027716946054,0.7106525269128388,88.43174042888572,4,1995,Artist_114,R&B,"r&b,music",313347,12.655069672993232
216192,0.28540848231865124,0.8127827268005954,3,-5.380031342816677,1,0.11103270571715174,0.0,0.02081560660808792,0.27867167587500613,0.3204993891182488,145.34572535724087,4,2000,Artist_192,Rock,"rock,music",332166,12.713393133478666
187133,0.6753452395003702,0.6529513609394336,9,-5.981027212972735,0,0.04667897351470565,0.19703086794906616,0.1814986379688137,0.23325462610228312,0.8223024664314935,117.4113160102181,4,1990,Artist_125,Pop,"pop,music",464635,13.04900958232603
177468,0.6064784674414071,0.532863811297029,1,-7.2224913425523045,1,0.2737930484150447,0.05007257892237929,0.09713335485942613,0.2927033567919573,0.6158245020322186,73.27612345983624,4,2018,Artist_120,R&B,"r&b,music",140368,11.852029948473644
121885,0.45454938180432924,0.8142723853463708,5,-5.143232118880342,0,0.09758636719009431,0.35754242106781486,0.20035422734650832,0.09324139987409327,0.29607645780929914,146.0383576355587,4,2004,Artist_068,Rock,"rock,music",155077,11.951683495132192
192463,0.5977668654388794,0.6152784693234469,0,-6.3532787512553375,0,0.13879035587329058,0.04972423440139723,0.0872059811784458,0.16346634078153668,0.5723208983138204,107.1466684625629,4,1986,Artist_158,R&B,"r&b,music",148005,11.905008092465048
